浙江,#genre#
MIGU军旅剧场[1280*720],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231585/index.m3u8
MIGUSNH48剧场公演[1280*720],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231622/index.m3u8
MIGU红色谍战剧场[1280*720],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231627/index.m3u8
MIGU少林剧场[1280*720],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231628/index.m3u8
MIGU神探狄仁杰[1280*720],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231634/index.m3u8
MIGU黄金剧场[1280*720],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231637/index.m3u8
MIGU追剧少女[1280*720],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231643/index.m3u8
MIGU古龙作品集[1280*720],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231657/index.m3u8
MIGU经典贺岁片[1280*720],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231679/index.m3u8
MIGU24小时体育[1920*1080],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231778/index.m3u8
MIGU武侠剧场[1280*720],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231763/index.m3u8
CCTV16,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233409/index.m3u8
CCTV16,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233410/index.m3u8
CCTV16,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233442/index.m3u8
CCTV16,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233403/index.m3u8
CCTV16,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233392/index.m3u8
CCTV16,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233398/index.m3u8
CCTV16,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233406/index.m3u8
CCTV4K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233454/index.m3u8
CCTV4K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233400/index.m3u8
CCTV8K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233413/index.m3u8
CCTV8K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233404/index.m3u8
CCTV8K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233350/index.m3u8
浙江2,#genre#
百视通4K[3840x2160][HEVC],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229311/index.m3u8?fmt=ts2hls
CCTV 4K[3840x2160][HEVC],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229373/index.m3u8?fmt=ts2hls
求索纪录4K[3840x2160][HEVC],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232776/index.m3u8?fmt=ts2hls
咪咕视频4K[3840x1920],http://39.134.184.95:6610/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230352/index.m3u8?fmt=ts2hls#http://183.249.160.53:6610/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230352/index.m3u8?fmt=ts2hls
黑龙江卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228302/42330389.smil/index.m3u8?fmt=ts2hls
山东卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228308/42330389.smil/index.m3u8?fmt=ts2hls
CCTV12[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228312/42330389.smil/index.m3u8?fmt=ts2hls
深圳卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228314/42330389.smil/index.m3u8?fmt=ts2hls
CCTV1[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228318/42330389.smil/index.m3u8?fmt=ts2hls
天津卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228320/42330389.smil/index.m3u8?fmt=ts2hls
北京卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228321/42330389.smil/index.m3u8?fmt=ts2hls
浙江卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228324/42330389.smil/index.m3u8?fmt=ts2hls
CCTV10[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228327/42330389.smil/index.m3u8?fmt=ts2hls
广东卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228329/42330389.smil/index.m3u8?fmt=ts2hls
CCTV7[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228330/42330389.smil/index.m3u8?fmt=ts2hls
安徽卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228332/42330389.smil/index.m3u8?fmt=ts2hls
CCTV14[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228335/42330389.smil/index.m3u8?fmt=ts2hls
湖南卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228336/42330389.smil/index.m3u8?fmt=ts2hls
CCTV9[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228342/42330389.smil/index.m3u8?fmt=ts2hls
CCTV2[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228348/42330389.smil/index.m3u8?fmt=ts2hls
江苏卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228351/42330389.smil/index.m3u8?fmt=ts2hls
东方卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228354/42330389.smil/index.m3u8?fmt=ts2hls
湖北卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228357/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频1[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228953/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频2[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228954/42330389.smil/index.m3u8?fmt=ts2hls
CCTV1[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228956/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频3[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228957/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频4[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228959/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频5[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228960/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频6[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228962/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频7[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228963/42330389.smil/index.m3u8?fmt=ts2hls
CCTV5[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228965/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频8[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228966/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频9[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228968/42330389.smil/index.m3u8?fmt=ts2hls
都市剧场[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229280/42330389.smil/index.m3u8?fmt=ts2hls
游戏风云[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229320/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频10[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229434/42330389.smil/index.m3u8?fmt=ts2hls
CCTV5+[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229684/42330389.smil/index.m3u8?fmt=ts2hls
CCTV5[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229687/42330389.smil/index.m3u8?fmt=ts2hls
CCTV4[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229749/42330389.smil/index.m3u8?fmt=ts2hls
Y+[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229999/42330389.smil/index.m3u8?fmt=ts2hls
IHOT爱浪漫[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/42330389.smil/index.m3u8?fmt=ts2hls
IHOT爱院线[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/42330389.smil/index.m3u8?fmt=ts2hls
IHOT爱喜剧[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/42330389.smil/index.m3u8?fmt=ts2hls
IHOT爱科幻[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/42330389.smil/index.m3u8?fmt=ts2hls
山东卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230652/42330389.smil/index.m3u8?fmt=ts2hls
CCTV15[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230658/42330389.smil/index.m3u8?fmt=ts2hls
广东卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230661/42330389.smil/index.m3u8?fmt=ts2hls
江西卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230667/42330389.smil/index.m3u8?fmt=ts2hls
湖北卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230670/42330389.smil/index.m3u8?fmt=ts2hls
深圳卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230676/42330389.smil/index.m3u8?fmt=ts2hls
东方卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230689/42330389.smil/index.m3u8?fmt=ts2hls
辽宁卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230692/42330389.smil/index.m3u8?fmt=ts2hls
湖南卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230695/42330389.smil/index.m3u8?fmt=ts2hls
江苏卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230698/42330389.smil/index.m3u8?fmt=ts2hls
CCTV14[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230701/42330389.smil/index.m3u8?fmt=ts2hls
北京卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230704/42330389.smil/index.m3u8?fmt=ts2hls
安徽卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230707/42330389.smil/index.m3u8?fmt=ts2hls
黑龙江卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230710/42330389.smil/index.m3u8?fmt=ts2hls
CCTV1[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230713/42330389.smil/index.m3u8?fmt=ts2hls
CCTV2[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230716/42330389.smil/index.m3u8?fmt=ts2hls
CCTV13[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230877/42330389.smil/index.m3u8?fmt=ts2hls
CCTV13[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221231193/42330389.smil/index.m3u8?fmt=ts2hls
东南卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221231261/42330389.smil/index.m3u8?fmt=ts2hls
河南卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221231264/42330389.smil/index.m3u8?fmt=ts2hls
贵州卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221231267/42330389.smil/index.m3u8?fmt=ts2hls
河北卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221231270/42330389.smil/index.m3u8?fmt=ts2hls
吉林卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221231289/42330389.smil/index.m3u8?fmt=ts2hls
广西卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221231292/42330389.smil/index.m3u8?fmt=ts2hls
四川卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221231298/42330389.smil/index.m3u8?fmt=ts2hls
CCTV11[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232449/42330389.smil/index.m3u8?fmt=ts2hls
CCTV15[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232504/42330389.smil/index.m3u8?fmt=ts2hls
CCTV3[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232596/42330389.smil/index.m3u8?fmt=ts2hls
CCTV6[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232599/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频11[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232629/42330389.smil/index.m3u8?fmt=ts2hls
CCTV高尔夫·网球[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232630/42330389.smil/index.m3u8?fmt=ts2hls
重庆卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232642/42330389.smil/index.m3u8?fmt=ts2hls
CCTV8[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232645/42330389.smil/index.m3u8?fmt=ts2hls
CCTV5[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232648/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频12[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232657/42330389.smil/index.m3u8?fmt=ts2hls
海南卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232687/42330389.smil/index.m3u8?fmt=ts2hls
CCTV16[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232705/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频13[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232771/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频14[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232779/42330389.smil/index.m3u8?fmt=ts2hls
咪咕视频15[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221232782/42330389.smil/index.m3u8?fmt=ts2hls
CCTV5[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228645/index.m3u8
CCTV1[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228809/index.m3u8
广东卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228812/index.m3u8
湖北卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228815/index.m3u8
天津卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228818/index.m3u8
江苏卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228821/index.m3u8
CCTV5+[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228822/index.m3u8
黑龙江卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228827/index.m3u8
山东卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228834/index.m3u8
浙江卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228837/index.m3u8
黑莓动画[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228998/index.m3u8
惊悚悬疑[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229001/index.m3u8
金牌综艺[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229002/index.m3u8
优购物[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229004/index.m3u8
快乐购[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229005/index.m3u8
家庭剧场[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229007/index.m3u8
军事评论[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229008/index.m3u8
黑莓电影[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229010/index.m3u8
古装剧场[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229011/index.m3u8
精品记录[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229013/index.m3u8
爱情喜剧[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229014/index.m3u8
怡伴健康[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229016/index.m3u8
精品大剧[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229017/index.m3u8
中国功夫[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229019/index.m3u8
央广购物[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229025/index.m3u8
精品体育[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229026/index.m3u8
农业致富[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229029/index.m3u8
潮妈辣婆[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229031/index.m3u8
动作电影[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229034/index.m3u8
武搏世界[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229041/index.m3u8
哒啵赛事[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229059/index.m3u8
城市剧场[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229062/index.m3u8
炫舞未来[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229155/index.m3u8
海外剧场[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229654/index.m3u8
快乐购[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229660/index.m3u8
中国功夫[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229663/index.m3u8
农业致富[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229666/index.m3u8
炫舞未来[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229669/index.m3u8
动作电影[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229672/index.m3u8
黑莓动画[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229675/index.m3u8
哒啵赛事[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229678/index.m3u8
怡伴健康[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229692/index.m3u8
家庭剧场[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229695/index.m3u8
优购物[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229698/index.m3u8
惊悚悬疑[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229701/index.m3u8
金牌综艺[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229704/index.m3u8
精品记录[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229707/index.m3u8
古装剧场[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229710/index.m3u8
精品大剧[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229713/index.m3u8
军事评论[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229716/index.m3u8
精品体育[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229719/index.m3u8
武搏世界[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229722/index.m3u8
潮妈辣婆[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229725/index.m3u8
爱情喜剧[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229731/index.m3u8
黑莓电影[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229734/index.m3u8
CCTV17[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229765/index.m3u8
CCTV6[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229870/index.m3u8
CCTV3[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229878/index.m3u8
IHOT爱赛车[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
浙江卫视[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230035/index.m3u8
IHOT爱旅行[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
IHOT爱谍战[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
IHOT爱悬疑[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
IHOT爱历史[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
IHOT爱经典[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/index.m3u8
IHOT爱体育[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230103/index.m3u8
IHOT爱时尚[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230109/index.m3u8
IHOT爱探索[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230112/index.m3u8
IHOT爱美食[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230115/index.m3u8
舟山新闻综合[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230335/index.m3u8
舟山公共生活[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230338/index.m3u8
舟山群岛旅游[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230340/index.m3u8
咪咕视频[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230341/index.m3u8
咪咕视频[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230343/index.m3u8
咪咕视频[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230344/index.m3u8
咪咕视频[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230346/index.m3u8
咪咕视频[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230347/index.m3u8
咪咕视频[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230349/index.m3u8
咪咕视频[1920x1080],http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230350/index.m3u8
